User_ID,User_Location,Gender,Cart_Contents,Cart_Value,Session_Date,Session_Duration,Abandonment_Reason,Purchase_Category,Referral_Medium,Device_Type,Cart_Status
User_253,Virginia,Male,Footwear,430.95,11/3/2023,70,No Guest Checkout Option,Heels,Search Engine,Mobile,Abandoned
User_254,Virginia,Male,Clothing,249.18,12/9/2023,38,Shipping Cost,Sweater,Search Engine,Mobile,Abandoned
User_255,Virginia,Female,Home Decor,299.58,11/3/2023,88,Complex Checkout,Throw Pillow,Email,Mobile,Abandoned
User_256,California,Male,Accessory,167.27,8/5/2023,69,,Chains,Email,Mobile,Paid
User_257,Virginia,Female,Home Decor,196.42,8/27/2023,22,,Wall Art,Search Engine,Mobile,Paid
User_258,Virginia,Female,Home Decor,219.61,11/10/2023,101,No Guest Checkout Option,Candle Holder,Email,Mobile,Abandoned
User_259,Virginia,Female,Electronics,272.24,8/9/2023,51,,Phone,Social Media,Mobile,Paid
User_260,California,Female,Footwear,117.04,10/11/2023,46,Complex Checkout,Slippers,Social Media,Mobile,Abandoned
User_261,Virginia,Female,Footwear,254.64,10/10/2023,108,No Guest Checkout Option,Sneakers,Social Media,Mobile,Abandoned
User_262,Virginia,Female,Footwear,47.71,11/28/2023,108,,Heels,Email,Desktop,Paid
User_263,Chicago,Male,Toys,124.59,11/14/2023,59,,Dolls,Email,Desktop,Paid
User_264,Virginia,Male,Electronics,493.35,9/29/2023,41,,Tablet,Search Engine,Tablet,Paid
User_265,California,Female,Toys,330.02,9/13/2023,119,,Barbie,Social Media,Mobile,Paid
User_266,Chicago,Female,Toys,439.79,11/22/2023,115,,Dolls,Search Engine,Mobile,Paid
User_267,Florida,Female,Footwear,81.13,8/25/2023,101,Shipping Cost,Sneakers,Social Media,Mobile,Abandoned
User_268,Virginia,Female,Accessory,275.33,9/12/2023,63,Complex Checkout,Wristwatch,Search Engine,Mobile,Abandoned
User_269,Texas,Female,Electronics,35.46,9/28/2023,103,No Guest Checkout Option,Phone,Search Engine,Mobile,Abandoned
User_270,California,Female,Electronics,234.29,9/20/2023,36,Complex Checkout,Phone,Social Media,Mobile,Abandoned
User_271,Texas,Male,Electronics,87.27,12/14/2023,109,Complex Checkout,Headphones,Social Media,Tablet,Abandoned
User_272,Virginia,Female,Clothing,164.85,9/30/2023,89,,Jeans,Social Media,Mobile,Paid
User_273,Texas,Female,Footwear,442.26,9/6/2023,91,No Guest Checkout Option,Wedges,Social Media,Mobile,Abandoned
User_274,New York,Female,Toys,342.24,10/2/2023,94,No Guest Checkout Option,Barbie,Social Media,Mobile,Abandoned
User_275,Texas,Male,Footwear,247.29,8/31/2023,114,No Guest Checkout Option,Oxfords,Social Media,Desktop,Abandoned
User_276,Virginia,Female,Footwear,274.4,9/16/2023,37,,Oxfords,Social Media,Tablet,Paid
User_277,California,Female,Home Decor,64.38,9/20/2023,11,Complex Checkout,Throw Pillow,Social Media,Tablet,Abandoned
User_278,Virginia,Male,Electronics,110.32,12/8/2023,90,No Total Order Upfront,Laptop,Social Media,Mobile,Abandoned
User_279,Florida,Female,Home Decor,479.37,11/18/2023,29,,Vase,Email,Tablet,Paid
User_280,Chicago,Male,Toys,310.11,9/15/2023,35,,Games,Social Media,Tablet,Paid
User_281,Texas,Female,Footwear,331.39,11/29/2023,51,,Slippers,Social Media,Mobile,Paid
User_282,California,Female,Accessory,385.58,12/11/2023,31,,Wristwatch,Social Media,Mobile,Paid
User_283,New York,Male,Toys,90.04,12/25/2023,79,,Games,Email,Mobile,Paid
User_284,Texas,Male,Home Decor,130.41,8/31/2023,68,Complex Checkout,Throw Pillow,Search Engine,Tablet,Abandoned
User_285,Virginia,Female,Toys,375.01,9/28/2023,98,,Dolls,Search Engine,Mobile,Paid
User_286,Virginia,Female,Clothing,460.11,11/17/2023,12,No Guest Checkout Option,T-Shirt,Search Engine,Tablet,Abandoned
User_287,New York,Male,Accessory,86,8/19/2023,95,Complex Checkout,Sunglasses,Search Engine,Mobile,Abandoned
User_288,Virginia,Female,Electronics,316.56,8/22/2023,66,No Guest Checkout Option,Tablet,Search Engine,Desktop,Abandoned
User_289,Virginia,Female,Electronics,28.03,9/10/2023,41,No Guest Checkout Option,Phone,Social Media,Tablet,Abandoned
User_290,Virginia,Male,Electronics,460.66,9/6/2023,35,,Laptop,Social Media,Tablet,Paid
User_291,Texas,Female,Home Decor,401.57,10/1/2023,56,,Wall Art,Social Media,Mobile,Paid
User_292,Florida,Male,Home Decor,348.34,10/22/2023,114,No Guest Checkout Option,Vase,Search Engine,Mobile,Abandoned
User_293,Chicago,Female,Accessory,46.94,12/1/2023,26,,Sunglasses,Social Media,Mobile,Paid
User_294,Virginia,Female,Footwear,489.12,8/23/2023,10,No Guest Checkout Option,Oxfords,Search Engine,Tablet,Abandoned
User_295,Florida,Female,Home Decor,42.35,8/27/2023,40,,Vase,Search Engine,Mobile,Paid
User_296,New York,Male,Footwear,89.21,12/21/2023,14,No Guest Checkout Option,Heels,Search Engine,Tablet,Abandoned
User_297,Texas,Female,Toys,450.33,12/17/2023,101,,Puzzles,Email,Tablet,Paid
User_298,California,Female,Home Decor,45.77,12/4/2023,112,,Vase,Social Media,Tablet,Paid
User_299,Virginia,Female,Accessory,485.08,9/27/2023,86,,Wristwatch,Social Media,Mobile,Paid
User_300,Texas,Female,Accessory,227.29,12/10/2023,53,No Guest Checkout Option,Sunglasses,Email,Tablet,Abandoned
User_301,Texas,Male,Toys,55.28,11/7/2023,53,,Puzzles,Email,Mobile,Paid
User_302,Texas,Male,Electronics,22.49,12/25/2023,51,,Headphones,Search Engine,Mobile,Paid
User_303,California,Female,Accessory,287.35,10/8/2023,18,,Sunglasses,Search Engine,Mobile,Paid
User_304,Virginia,Female,Footwear,396.53,10/6/2023,42,Shipping Cost,Wedges,Social Media,Tablet,Abandoned
User_305,California,Female,Clothing,294.54,9/12/2023,53,,Jeans,Search Engine,Mobile,Paid
User_306,Texas,Female,Clothing,50.37,10/4/2023,58,,Dress,Social Media,Desktop,Paid
User_307,Chicago,Male,Toys,320.02,11/8/2023,63,Complex Checkout,Teddy bears,Search Engine,Mobile,Abandoned
User_308,New York,Female,Home Decor,423.97,11/5/2023,115,,Throw Pillow,Social Media,Mobile,Paid
User_309,Chicago,Female,Footwear,85.34,8/12/2023,93,,Oxfords,Social Media,Mobile,Paid
User_310,Texas,Female,Home Decor,159.9,9/8/2023,78,No Guest Checkout Option,Candle Holder,Social Media,Mobile,Abandoned
User_311,Texas,Female,Home Decor,74.67,10/22/2023,74,No Guest Checkout Option,Candle Holder,Email,Tablet,Abandoned
User_312,Virginia,Female,Accessory,472.63,8/1/2023,107,,Wristwatch,Email,Desktop,Paid
User_313,Virginia,Female,Toys,259.67,8/17/2023,37,Complex Checkout,Puzzles,Email,Mobile,Abandoned
User_314,Virginia,Male,Accessory,495.54,10/26/2023,56,,Chains,Social Media,Tablet,Paid
User_315,Chicago,Male,Home Decor,356.78,12/30/2023,86,No Guest Checkout Option,Vase,Search Engine,Tablet,Abandoned
User_316,Texas,Female,Home Decor,99.84,9/2/2023,87,No Guest Checkout Option,Wall Art,Email,Mobile,Abandoned
User_317,Florida,Female,Electronics,25.06,10/29/2023,70,,Laptop,Social Media,Mobile,Paid
User_318,Chicago,Female,Toys,302.52,11/15/2023,49,,Teddy bears,Social Media,Mobile,Paid
User_319,Texas,Male,Electronics,419.03,10/9/2023,44,No Guest Checkout Option,Headphones,Social Media,Mobile,Abandoned
User_320,Virginia,Female,Accessory,66.86,11/25/2023,45,No Guest Checkout Option,Sunglasses,Social Media,Desktop,Abandoned
User_321,Virginia,Male,Electronics,427.61,11/2/2023,107,No Total Order Upfront,Laptop,Email,Mobile,Abandoned
User_322,Virginia,Female,Clothing,178.88,12/31/2023,64,,Jeans,Social Media,Tablet,Paid
User_323,Texas,Female,Toys,227.42,12/7/2023,83,,Puzzles,Social Media,Tablet,Paid
User_324,Chicago,Male,Toys,123.1,8/7/2023,95,,Teddy bears,Social Media,Mobile,Paid
User_325,Virginia,Female,Clothing,195.58,8/21/2023,19,,Dress,Email,Mobile,Paid
User_326,Virginia,Female,Home Decor,306.55,8/7/2023,19,No Guest Checkout Option,Throw Pillow,Social Media,Mobile,Abandoned
User_327,Virginia,Female,Toys,404.29,9/15/2023,15,No Guest Checkout Option,Puzzles,Social Media,Mobile,Abandoned
User_328,Texas,Male,Clothing,199.19,12/14/2023,54,,Sweater,Social Media,Mobile,Paid
User_329,Virginia,Female,Clothing,253.6,9/15/2023,27,No Guest Checkout Option,Jeans,Social Media,Mobile,Abandoned
User_330,Texas,Female,Accessory,317.32,10/9/2023,67,Shipping Cost,Sunglasses,Search Engine,Mobile,Abandoned
User_331,Florida,Female,Toys,257.59,12/7/2023,95,No Guest Checkout Option,Barbie,Social Media,Mobile,Abandoned
User_332,California,Male,Clothing,160.2,10/18/2023,73,,Dress,Search Engine,Tablet,Paid
User_333,Chicago,Female,Accessory,283.87,8/25/2023,19,,Wristwatch,Email,Tablet,Paid
User_334,Virginia,Female,Footwear,414.85,11/16/2023,97,,Wedges,Social Media,Mobile,Paid
User_335,Florida,Male,Toys,418.43,9/30/2023,116,No Guest Checkout Option,Teddy bears,Social Media,Mobile,Abandoned
User_336,Chicago,Male,Accessory,435.34,8/13/2023,108,,Sunglasses,Search Engine,Tablet,Paid
User_337,Virginia,Female,Toys,312.93,12/28/2023,83,,Puzzles,Search Engine,Mobile,Paid
User_338,Virginia,Female,Home Decor,275.49,10/29/2023,46,Complex Checkout,Throw Pillow,Social Media,Tablet,Abandoned
User_339,Texas,Female,Toys,411.29,8/14/2023,101,,Barbie,Search Engine,Mobile,Paid
User_340,Florida,Male,Toys,435.72,10/17/2023,96,,Dolls,Search Engine,Tablet,Paid
User_341,Florida,Female,Accessory,88.24,9/27/2023,58,No Guest Checkout Option,Wristwatch,Social Media,Desktop,Abandoned
User_342,Virginia,Female,Electronics,213.37,12/6/2023,117,No Total Order Upfront,Headphones,Social Media,Mobile,Abandoned
User_343,Texas,Male,Toys,64.71,12/8/2023,90,No Guest Checkout Option,Dolls,Search Engine,Tablet,Abandoned
User_344,Chicago,Female,Clothing,257.46,8/10/2023,41,,Dress,Social Media,Tablet,Paid
User_345,California,Female,Home Decor,449.19,11/7/2023,17,Complex Checkout,Wall Art,Search Engine,Mobile,Abandoned
User_346,Florida,Male,Accessory,239.13,10/30/2023,30,No Guest Checkout Option,Chains,Search Engine,Tablet,Abandoned
User_347,Texas,Female,Electronics,334.2,11/22/2023,52,,Laptop,Search Engine,Mobile,Paid
User_348,Virginia,Female,Toys,382.51,10/27/2023,16,,Teddy bears,Search Engine,Mobile,Paid
User_349,Chicago,Male,Footwear,128.57,10/23/2023,6,Shipping Cost,Heels,Search Engine,Mobile,Abandoned
User_350,Virginia,Female,Electronics,129.89,9/22/2023,108,,Phone,Search Engine,Mobile,Paid
User_351,Chicago,Female,Clothing,203.71,12/7/2023,87,Complex Checkout,Jeans,Search Engine,Tablet,Abandoned
User_352,Virginia,Female,Toys,98.78,10/15/2023,32,,Puzzles,Social Media,Tablet,Paid
User_353,Virginia,Male,Electronics,450.36,8/19/2023,20,,Tablet,Social Media,Mobile,Paid
User_354,Texas,Male,Clothing,152.94,10/1/2023,75,,Dress,Email,Tablet,Paid
User_355,New York,Female,Home Decor,118.61,10/26/2023,100,Complex Checkout,Wall Art,Social Media,Tablet,Abandoned
User_356,California,Male,Accessory,205.23,9/7/2023,86,,Chains,Search Engine,Tablet,Paid
User_357,Florida,Male,Home Decor,468.28,11/1/2023,115,,Wall Art,Social Media,Tablet,Paid
User_358,Virginia,Female,Accessory,478.14,9/19/2023,80,Shipping Cost,Sunglasses,Search Engine,Mobile,Abandoned
User_359,Texas,Male,Accessory,263.17,8/13/2023,103,No Guest Checkout Option,Wristwatch,Social Media,Tablet,Abandoned
User_360,Chicago,Female,Footwear,278.07,12/25/2023,15,,Heels,Search Engine,Tablet,Paid
User_361,Florida,Male,Footwear,176.84,9/9/2023,111,No Total Order Upfront,Sneakers,Social Media,Tablet,Abandoned
User_362,Chicago,Male,Electronics,137.35,11/25/2023,63,Complex Checkout,Phone,Social Media,Tablet,Abandoned
User_363,Virginia,Female,Clothing,77.33,8/30/2023,6,No Total Order Upfront,Jeans,Social Media,Mobile,Abandoned
User_364,Virginia,Female,Home Decor,100.14,10/29/2023,104,,Throw Pillow,Email,Mobile,Paid
User_365,Virginia,Male,Home Decor,407.41,9/25/2023,13,,Throw Pillow,Email,Tablet,Paid
User_366,Virginia,Female,Accessory,265.18,12/5/2023,114,,Chains,Search Engine,Mobile,Paid
User_367,Texas,Female,Electronics,449.25,10/30/2023,34,Complex Checkout,Phone,Search Engine,Desktop,Abandoned
User_368,Texas,Female,Home Decor,203.83,9/17/2023,114,,Vase,Social Media,Tablet,Paid
User_369,Virginia,Female,Clothing,174.46,8/21/2023,97,,Dress,Search Engine,Desktop,Paid
User_370,Virginia,Male,Footwear,343.2,11/9/2023,33,,Slippers,Search Engine,Mobile,Paid
User_371,California,Female,Home Decor,391.29,10/7/2023,16,,Wall Art,Search Engine,Mobile,Paid
User_372,Texas,Female,Home Decor,375,12/6/2023,52,,Wall Art,Email,Tablet,Paid
User_373,Texas,Female,Clothing,92.27,11/18/2023,34,Shipping Cost,Dress,Email,Tablet,Abandoned
User_374,Florida,Female,Electronics,384.29,10/22/2023,99,,Headphones,Search Engine,Mobile,Paid
User_375,Virginia,Male,Accessory,256.17,8/3/2023,23,,Chains,Social Media,Mobile,Paid
User_376,New York,Male,Footwear,218.27,11/6/2023,100,No Guest Checkout Option,Sneakers,Social Media,Mobile,Abandoned
User_377,Virginia,Female,Accessory,55.92,12/21/2023,89,No Guest Checkout Option,Sunglasses,Search Engine,Mobile,Abandoned
User_378,Texas,Female,Accessory,356.35,10/9/2023,62,No Guest Checkout Option,Wristwatch,Search Engine,Desktop,Abandoned
User_379,Florida,Male,Footwear,72.31,12/31/2023,62,,Wedges,Social Media,Mobile,Paid
User_380,California,Female,Clothing,236.92,11/11/2023,114,,T-Shirt,Search Engine,Mobile,Paid
User_381,Virginia,Female,Toys,354.5,11/12/2023,111,,Dolls,Search Engine,Mobile,Paid
User_382,Virginia,Female,Accessory,266.46,11/24/2023,109,Complex Checkout,Sunglasses,Search Engine,Mobile,Abandoned
User_383,Florida,Female,Toys,284.06,8/11/2023,18,,Puzzles,Search Engine,Desktop,Paid
User_384,California,Female,Clothing,82.74,10/15/2023,92,No Guest Checkout Option,T-Shirt,Social Media,Tablet,Abandoned
User_385,Texas,Male,Electronics,498.64,12/15/2023,87,,Tablet,Search Engine,Mobile,Paid
User_386,Florida,Female,Electronics,40.49,12/12/2023,26,,Tablet,Email,Mobile,Paid
User_387,Virginia,Female,Toys,224.8,12/20/2023,28,,Dolls,Social Media,Mobile,Paid
User_388,Florida,Male,Footwear,317.2,11/23/2023,42,,Wedges,Social Media,Tablet,Paid
User_389,Chicago,Male,Home Decor,203.85,9/3/2023,87,,Candle Holder,Email,Tablet,Paid
User_390,Virginia,Female,Toys,192.37,9/16/2023,49,No Guest Checkout Option,Games,Social Media,Mobile,Abandoned
User_391,Chicago,Male,Electronics,173.06,8/15/2023,119,,Headphones,Search Engine,Mobile,Paid
User_392,Virginia,Female,Footwear,499.81,11/8/2023,36,Complex Checkout,Oxfords,Search Engine,Tablet,Abandoned
User_393,Virginia,Female,Electronics,386.74,10/29/2023,113,No Guest Checkout Option,Tablet,Social Media,Mobile,Abandoned
User_394,Texas,Female,Home Decor,406.98,9/8/2023,8,No Guest Checkout Option,Throw Pillow,Social Media,Tablet,Abandoned
User_395,Texas,Male,Accessory,280.22,9/26/2023,9,,Sunglasses,Search Engine,Mobile,Paid
User_396,Virginia,Male,Footwear,249.43,11/10/2023,83,,Oxfords,Search Engine,Mobile,Paid
User_397,Virginia,Female,Electronics,30.52,10/26/2023,104,Complex Checkout,Phone,Social Media,Mobile,Abandoned
User_398,Florida,Female,Toys,472.12,9/15/2023,17,,Dolls,Social Media,Mobile,Paid
User_399,California,Male,Toys,475.37,8/3/2023,88,No Guest Checkout Option,Dolls,Search Engine,Tablet,Abandoned
User_400,Florida,Female,Footwear,397.76,9/28/2023,80,,Oxfords,Social Media,Mobile,Paid
User_401,Virginia,Female,Clothing,105.3,11/10/2023,94,,Sweater,Email,Tablet,Paid
User_402,New York,Female,Home Decor,462.1,10/24/2023,86,Complex Checkout,Vase,Social Media,Mobile,Abandoned
User_403,Texas,Male,Clothing,186.47,11/27/2023,86,,T-Shirt,Email,Tablet,Paid
User_404,Virginia,Female,Accessory,25.47,12/4/2023,93,,Sunglasses,Social Media,Mobile,Paid
User_405,Virginia,Female,Electronics,43.11,8/24/2023,58,,Laptop,Social Media,Mobile,Paid
User_406,Florida,Female,Footwear,200.17,10/27/2023,88,No Guest Checkout Option,Oxfords,Search Engine,Mobile,Abandoned
User_407,California,Male,Home Decor,29.64,12/13/2023,18,,Vase,Social Media,Mobile,Paid
User_408,Florida,Male,Toys,56,10/22/2023,48,Complex Checkout,Games,Social Media,Mobile,Abandoned
User_409,Virginia,Female,Toys,99.2,9/29/2023,11,Complex Checkout,Teddy bears,Social Media,Mobile,Abandoned
User_410,Florida,Female,Toys,285.97,9/6/2023,38,No Guest Checkout Option,Dolls,Social Media,Mobile,Abandoned
User_411,California,Female,Footwear,283.84,9/20/2023,11,,Heels,Search Engine,Mobile,Paid
User_412,California,Female,Toys,308.1,11/20/2023,8,,Puzzles,Search Engine,Tablet,Paid
User_413,Texas,Male,Accessory,425.01,11/23/2023,55,,Wristwatch,Social Media,Tablet,Paid
User_414,Texas,Female,Footwear,206.01,11/3/2023,53,,Heels,Search Engine,Mobile,Paid
User_415,New York,Female,Accessory,146.43,10/19/2023,12,No Guest Checkout Option,Sunglasses,Email,Tablet,Abandoned
User_416,Virginia,Male,Toys,185.02,9/14/2023,80,No Total Order Upfront,Puzzles,Social Media,Desktop,Abandoned
User_417,Florida,Female,Accessory,483.5,8/30/2023,78,No Guest Checkout Option,Sunglasses,Social Media,Mobile,Abandoned
User_418,California,Female,Electronics,261.01,11/13/2023,91,No Guest Checkout Option,Laptop,Search Engine,Tablet,Abandoned
User_419,Chicago,Male,Clothing,408.06,10/3/2023,59,,T-Shirt,Email,Mobile,Paid
User_420,Texas,Female,Clothing,420.37,9/8/2023,98,,T-Shirt,Search Engine,Mobile,Paid
User_421,Virginia,Female,Home Decor,431.18,10/12/2023,116,,Vase,Email,Tablet,Paid
User_422,Virginia,Female,Electronics,218.93,9/15/2023,80,,Phone,Search Engine,Tablet,Paid
User_423,Virginia,Female,Footwear,442.47,9/30/2023,54,Complex Checkout,Wedges,Social Media,Tablet,Abandoned
User_424,Chicago,Male,Home Decor,213.43,10/4/2023,93,No Total Order Upfront,Wall Art,Search Engine,Mobile,Abandoned
User_425,Florida,Female,Toys,134.04,10/29/2023,119,Complex Checkout,Dolls,Search Engine,Mobile,Abandoned
User_426,Virginia,Female,Home Decor,154.57,9/12/2023,94,,Vase,Search Engine,Mobile,Paid
User_427,Texas,Female,Accessory,391.53,11/14/2023,98,,Wristwatch,Social Media,Tablet,Paid
User_428,California,Female,Clothing,458.45,10/24/2023,67,,Dress,Search Engine,Tablet,Paid
User_429,Virginia,Male,Home Decor,360.59,11/26/2023,104,,Vase,Search Engine,Mobile,Paid
User_430,Florida,Male,Electronics,139.76,11/16/2023,51,,Laptop,Social Media,Mobile,Paid
User_431,Virginia,Female,Accessory,325,8/30/2023,8,,Sunglasses,Social Media,Mobile,Paid
User_432,Virginia,Male,Accessory,301.7,9/9/2023,25,,Wristwatch,Email,Tablet,Paid
User_433,California,Male,Accessory,43.83,10/27/2023,32,No Total Order Upfront,Sunglasses,Email,Mobile,Abandoned
User_434,Virginia,Male,Toys,216.56,11/15/2023,104,,Teddy bears,Social Media,Mobile,Paid
User_435,Virginia,Female,Electronics,127.41,11/3/2023,96,No Guest Checkout Option,Headphones,Social Media,Mobile,Abandoned
User_436,Florida,Female,Home Decor,124.74,12/27/2023,71,,Wall Art,Social Media,Mobile,Paid
User_437,New York,Female,Home Decor,289.5,8/17/2023,43,No Guest Checkout Option,Vase,Social Media,Desktop,Abandoned
User_438,Texas,Female,Toys,176.07,9/13/2023,88,,Dolls,Search Engine,Mobile,Paid
User_439,Virginia,Male,Electronics,406.61,8/1/2023,56,No Guest Checkout Option,Headphones,Email,Mobile,Abandoned
User_440,Virginia,Female,Accessory,498.79,11/14/2023,58,,Wristwatch,Social Media,Tablet,Paid
User_441,New York,Female,Footwear,411.69,9/16/2023,96,,Oxfords,Email,Tablet,Paid
User_442,Virginia,Female,Toys,192.08,8/12/2023,26,,Games,Search Engine,Mobile,Paid
User_443,California,Male,Toys,144.15,10/21/2023,28,No Total Order Upfront,Dolls,Email,Mobile,Abandoned
User_444,Texas,Male,Toys,438.29,12/18/2023,118,,Dolls,Social Media,Mobile,Paid
User_445,Virginia,Female,Electronics,245.86,8/4/2023,79,No Guest Checkout Option,Phone,Social Media,Mobile,Abandoned
User_446,Virginia,Female,Accessory,274.32,12/2/2023,116,,Sunglasses,Search Engine,Mobile,Paid
User_447,Chicago,Female,Accessory,88.75,10/17/2023,104,Complex Checkout,Sunglasses,Social Media,Mobile,Abandoned
User_448,Virginia,Male,Home Decor,324.56,12/28/2023,40,,Candle Holder,Email,Tablet,Paid
User_449,Texas,Female,Clothing,255,10/15/2023,21,Complex Checkout,Sweater,Email,Mobile,Abandoned
User_450,Chicago,Female,Accessory,22.24,9/5/2023,52,No Total Order Upfront,Sunglasses,Social Media,Tablet,Abandoned
User_451,Florida,Male,Electronics,344.84,10/31/2023,33,Complex Checkout,Headphones,Social Media,Mobile,Abandoned
User_452,California,Female,Footwear,166.94,12/11/2023,10,,Heels,Social Media,Mobile,Paid
User_453,Virginia,Female,Footwear,182.16,12/2/2023,48,Complex Checkout,Wedges,Social Media,Tablet,Abandoned
User_454,Texas,Female,Electronics,129.64,9/5/2023,32,Complex Checkout,Phone,Social Media,Mobile,Abandoned
User_455,Texas,Female,Toys,332.26,10/11/2023,117,,Dolls,Email,Tablet,Paid
User_456,Virginia,Female,Electronics,337.75,12/26/2023,11,Shipping Cost,Phone,Social Media,Mobile,Abandoned
User_457,Chicago,Female,Home Decor,247.71,10/30/2023,93,,Vase,Social Media,Mobile,Paid
